msno,city,bd,gender,registered_via,registration_init_time
1I65AJlcx0s6UN8k0JYmI6VlMwy/ybyqVW//jLY0c4c=,13,34,male,7,20110428
06bYNTGNxTjqT/Kay6p9G/pBg+X27KCprkNTgiGh16U=,15,21,male,9,20110209
PSrHYig/p8HFhRRdELl6mxZ4nu9pGrKNiUQQ37Up/RE=,21,0,,3,20130727
7hY0NqaaG5cyCLlA1zAlc4eygKkMJ/ea5lC2Pn3soL0=,1,0,,3,20140412
U7L7xjt2OsAaehDjBKL7jt5nEn5OgDngdGNyM2qL7kc=,1,89,male,3,20150211
eQzw0A9YnO9GdjGpddy8xff5ZwF6WUP8LboiiXcYk+k=,5,47,male,9,20070603
GLscj4cTixr+78NEnik0AmYOMnrVvX4eW7gSo3b2zb8=,17,18,female,9,20091211
yrOD6rqUgzHo0g+EeuslI0SamHtVRKs5NbJrccGyjvU=,5,0,,9,20130624
zocDKiWjDWJxU895aKz4YOL/xH3PB798qsgCspMVlRA=,1,0,,7,20160714
5ZZhHebeOh0hGmVELH0ImeiEaxgWm0GYjare9sBvbZs=,13,17,male,4,20161202
MTjj8y1tOyjTulSSgnRE7QuuddPDHXA1I4MTaGfQopw=,5,0,,9,20150517
HdBWgIfEJgaqrX+JqdHbfqZIlS06aD3X39WVpZRpohE=,1,0,,7,20160911
AFU5GsFPYw3K0P1zDxl2TQYMf98h7VTBpfZ2k5k+7BY=,13,0,,4,20160705
HYbbCbgyz8LeLnAPG6uqIL4g8zAsy6EnBxiJeABN/Js=,1,0,,7,20150726
MahU3tDaokX5sHn7YISV+0YHo+D8CqVffrjSeaouvE4=,1,0,,7,20150919
LqI/QAsokBeRZVwBdXj1po5UySJqmP4wdRM5E1pd9xQ=,1,0,,9,20120120
hoccADR48EcmKJAMVetrpSnyeHeVo57vZTgOkFnBoXM=,4,0,female,9,20120207
sBH6c5XHPLuH+8s0NJWfkuBhe+fddbjxCGq6Nc15Rd0=,1,0,,7,20120217
Zy/ClM3VAoxacRy5AK6/GViyBVQIsliY/VjiLBNVO7Y=,1,0,,7,20120331
TNdrkoBXypCor3ED03vFmaPA/csPPpGCalH2/Om+iEA=,1,33,male,4,20161225
QdD4q4XsDnIYrhaiT27pk2u7cfNSiM/7CjZ5roN0xO8=,1,0,,9,20151111
HCooKaD+87HbyrzHV0SVU1hDj+ko9dJpTyRFoPb3alk=,18,21,female,3,20120403
ks+nkjxA8bEgF7atAY+BAjhnKE2jQJaapHxxai6f5C8=,1,18,,9,20170221
beYRrU9708ws2b3msMxP9iAHSrc9+ZQpv37c8nS8ziY=,1,0,,7,20151121
/rHU3d5ElZo4RL4uCTd8seqB5GxUx4wn6aINRPdPAQ8=,4,26,female,9,20151128
CbWWBiiPoFoKlfgVufuvY+swAC5W9s4vNki2uJDKBPY=,15,21,female,3,20150205
mAGNgEBl/MipbB1PRPV70dxl7DqnYjIMVSlU8Gu/h6M=,1,32,female,4,20161229
fSXnJMVCOeLEAaOcH2tV9/96Lo9ILljnCIeKpv95tfQ=,1,0,,4,20161026
ljmsgYGMeAHLig0UbwGeTVW3IhCkeg5lNTTsZ2L/Vo0=,6,35,female,4,20160808
dhcPssJhQOIsTSp8VIu/YCQvQTfJSOA8kpKMBv3k8/A=,1,0,,9,20160808
sOeEF4iycZeEgUuW+vN1cY+GoReQXGFZ4JuODO0heTg=,1,0,,7,20160820
AeJvrz+nl3zkBseLxDXLtG+gs0JdbVfIP9cW53fM8DU=,14,0,,9,20141001
GE4pGDu9wJSR+FrLfV7gzbxectWC2bP8CMkN39lqqAE=,6,27,female,9,20110722
rYmPzqpEVrBXBWL+n8ePABrOtpESWa4sjLFl3DUqfrs=,1,0,,7,20161226
8rSHccVfJOYjgIhQrPC0H7KeGpskkMu48ru84luzJJ0=,1,0,,3,20130528
8FqTNtKa6z6oHq2xwfyomCGXINtz5ZkQy347Vkxk4wQ=,13,33,female,3,20130212
6HfqeFzp3O5CGy4rb1v3uXwzngnvagoZM6Hj5Em76fU=,13,22,male,9,20100924
rE2RvOAFQ/P9mUrN27MfYKqmoF4UZkwROrOAP72l+Mo=,1,0,,9,20101125
Z5Azq3Ewlwf/U706toUQi0+jy1BrJiBIyRWzzS6rN3Y=,5,17,female,4,20160923
oJT1GdXPivOTpaKHokXImoKZM9rKZ54fiHw6bugo3Xs=,1,0,,4,20161016
4OA8Hjn5fFtRgYGCK2X1X5YqUCxk6r4inJj8MVNn9QQ=,1,0,,7,20160623
cQieF6lXgHGxEBNeyRp8xKty11x7Qd2GrCuXmidbGco=,1,0,,7,20160916
GW3uqBC7RLEEl3p5YN1B310cjjEKDWMi039T3zEwlwg=,6,34,female,9,20050911
UMLeHJbf1Vg81xH32YX8YobqYw+CoP7XtU1Ek6Q0yKk=,8,16,male,3,20120404
g7L1K0wCPcbKuJt7TMSyQWl6pVrXqLHqJSBFF/iDqsg=,13,45,female,9,20070601
t1mQpsw6gbsxDvSUO4wM0NvBSbLyhicVeVMA65A4Wwg=,9,24,female,3,20150510
wdljTcH5j6azVUa33vsXjCYIJzIX0dJhdJAx0NP67aU=,13,0,,9,20151227
bYMWyaxT/gRYfn8phG+TCBwInwmZJqyeXfCiDMf8yPc=,8,21,female,3,20150622
QAo9RmLqdMG4W5uT4PIWAJ19uWl1KVTzhA5hlz6Mkk8=,13,22,male,9,20111031
KcvIZMeCpXBs4OBUKDx5hDOIX11OpzrqRPE2OZxhgrQ=,5,27,female,3,20170122
pZbuznhl9PXaXjwVTFYb1jDHxQ9N7RhrN70Sl2t0ndQ=,8,29,male,9,20161110
t5dZST8dqAz6+chWQRf9hooBr5itAzRXigsr79M+GIo=,1,0,,9,20140517
Zh5Da2UqFUrkmFrATXsWXqeP2m4G87Zs0bqCDoRgXWg=,1,0,female,3,20140827
rfdjX3x5+rlqAIjJKecTSiyrqpZJhIJPSlkvxbpYSe8=,4,22,female,3,20160407
VyGd+dm6i2fJMwYpEK6yq8GqwK9i4j92JUCZucGXYwk=,1,0,,7,20160304
IOv+6NT/A6tInZiFmR3EFOQVz456Dac6wpA+9tuwuRw=,13,48,male,9,20160426
YQ/9PNV0eVsC4smxIAfg5UouRv0jBrIwFNQH18X3P/8=,1,0,,7,20151202
6ibVhuVylxJ6xlJ8F2A1z/VJ4ZgKKYDxrU2NU0kxNw8=,4,19,male,4,20151217
jw6o0/wksM5F8pf8t3K3P/7/Hkq2eCcjSWymfgJa1KQ=,1,0,,4,20161014
f2AlzmHZr8LRoU30jpkAE8E8M9OrJYFNg9mzOJ+fQc0=,1,0,,7,20161028
XuPJLX1BsHAKLQLSGfd9yD54EGRBRC6pW3s+RgOh6DI=,1,0,,7,20110402
yYKtxWhWBRskLl8Fq1q1HhljlXC/QR4Zm6p1NSwdnQU=,1,0,,7,20160321
Ot3jVdS89nPTIUGnYzmL3bTTwSMQtC4pvASp768A6Zk=,1,0,,4,20161226
Uj/E6lTwbQ+qRgDpoZtCoed/Sqlvz++p9D9Bbn20kIA=,1,0,,7,20111222
oFrZ6yOn0uyy0L9CTIEzxzbOWPmKNky3K9MZ9w7q/Xs=,5,32,female,3,20150424
QoXTfKaEJRTdaGLvLn5Fm1qIaG2ghF9Rp38TbbM9Ycs=,1,0,,7,20160529
Qop8VgV44svR0t+B7jHlK3u6Wzm2iQm32XTyyqZ5tHs=,11,0,female,9,20051022
WktxkZ8hbFFh9TXgM1mKEgYULHFacZp/qACjp+Qj/8U=,1,0,,9,20160813
r+QXR4C8hQbYgyAD5hhADm9KxjrCFHFmSxxjh+GcUf8=,1,0,,7,20160904
vwKilLRqL2HYnGu1LPfsx0mXYVMzBq8F5HfL9q2gTNo=,13,31,male,9,20080822
W5o52pjr+379K8GLOS258ILq1283u3t1ppb3b9bGHsI=,1,0,,7,20161211
7Dja5xodQSPAkvJOfmHmZikjO59/Rgw6cArneUWEbcg=,1,0,,7,20151201
GnP3qrB2PN9+d5dJYiyRbDKazaRvMt+5AKhkLqcmFho=,5,0,,9,20160703
eBXW6tWahL7eV2/7gc6H8IVEjIphOKPl+cYxkroalLo=,22,29,male,7,20110806
6DWVsq4V3hANq3To6XraWhiAlivMQXg4leDesmegoh0=,1,0,,4,20151113
3zH8AWwdFZgUl+IqsjWN0odZYzytV8DZR/MoOYbVo1U=,1,0,,7,20101120
EX8jp+BFCngOcpe+Ej83Z/mfnDsxqrjz9z/dZ4QhqMM=,15,34,male,3,20141231
wW9oFxQUsC/ZsWDJUEq/nERsixVd6jqbgD+W4flLlww=,1,0,,7,20161108
KC/xTglWRQ9dOUaFbCkQQoFfEfZYddpAVh4uKkD7hmc=,14,24,male,9,20070527
Z49nTsLFGpwGmKVspAoZAkGgsidj6oVa6MI5bx0UnAs=,1,0,,9,20151222
cnrVXlxOB2yWFWrYGTxoIjCIb3SKRs1mHQkAI57I5AQ=,6,38,male,7,20161105
ImL0GIqzTY5HKoj7ysmRZ6p2W479yV/feW1SE/KXYOI=,1,24,male,3,20150603
Tlw6Fg6yTbaCdJ5V100xAN8wMFnxIOtcCdslvamDp+s=,3,22,male,7,20131012
Q7JFCeHR4pW90JHwXjpFmmEGm8ymndMg/bq45m+DfuA=,1,0,,7,20160629
dXDV9jQ5tOPY68TTApJem+WmMaLy4NljL5avBL8eLdY=,1,0,,4,20161126
liAAaDf0ySHzvWx0mk/IxTK+OtxsmVu4ObPMTrKnPWI=,1,0,,7,20161223
tIdYkgXS9SdghTZgMMVJrAlI3Joml77/CHIe9wNt21c=,1,0,,9,20161225
O6WhMkLurwPD/G4PVvVKW7/iRxpoIgo02HGxhPVvVy8=,1,0,,4,20161226
2gqPnOwwzN04GHRZuxxAWdn//H0sMZXisXqUOXkgZuk=,1,0,,4,20161128
sW0bbQvilDMJZjZKRdvzNaPsRqLrasUHtXf15C8rB2w=,1,0,,7,20150720
WF/5+TPCtXH3Hq72EePvBgM2HLHM1/TA3FLLbiwUdJI=,1,0,,7,20150730
Yw42i8IZ0jyg506PnMywEskEuLQpAyT+1Nu4kNTtuC0=,5,53,female,7,20140430
swQ2EpLslrjFl+X3erJ4zDfz1wTgeIX0s1mZSQ+xGDs=,18,23,male,4,20160923
AvkTnNxCRgHWom5axuY8onKfNAJayc0/vvly+uUSZJo=,4,36,male,9,20070614
OpPHtRrnFDVdjLRYmEpeRgW7huntw65+JqaiJvKncoE=,13,21,male,9,20140918
FSv65rWDEgqSd4kDoetfENcUFKq+L3a4Pf3/da593mE=,14,21,male,4,20160718
Pv0YSrtwT86ryO/RTk0W8DLz2gagB2bE4NEew/riP9c=,11,30,female,9,20120729
oEOrqqdiaMitbeTfp/LpAMXXeDP0XPTIedGCcIoOk98=,1,0,,7,20170117
mG2qOW4Zv7pPXAfpCavxufpCcu8OWFYcPI43UIH8fMQ=,1,0,,9,20160517
oJxRyciPEr+E5hqTMsIhwEzLtKBzQJe0In2pRBc8POo=,1,0,,7,20160517
CshqR3CEdjXXB0WCqEGRNHxnhd+nhp2FKQV5FlaZL3M=,1,0,,7,20161210
opNW9qvoSnxnDgzXGLqjHJLc83b5Eu6N1FQYMkjTzrc=,8,23,female,3,20170117
+uEVUgBX8vUj9XunRUpn7jMfUrxJUITgCgJz+c2XAss=,1,20,female,4,20160418
UqR67CpDQmzqIFC+ZGKf8fZtEZhsr03O6vi8jWLtHJo=,1,0,,7,20151211
WUNkf/j0mwORObIjNIfjZF9/o5XGoK90JgUx6H8zUUE=,5,27,male,9,20050925
zjoNQappdyfWY6aAtdCnGdmpPkLdq9wwPcWYJs5VOf4=,5,0,,4,20161109
qCagaTL3UbMn0zvdMDDUoonbei70q1eASKrXa1cZGCs=,22,33,female,7,20100421
yJ/BYc8pQkHe07OvkGjnWUh4IYDJ+LtEtIxzTlbE9r4=,1,0,,7,20161021
y8K/Rar5IHiw5zZIJBS1yfHrAGUgsFjVxa7EP2OJCI4=,1,0,,7,20161022
CUKKXv7SKuemcYZxSJh2GYl25XaZ48s6p+iD95OLfBw=,12,19,male,9,20150707
pHE0w7XIbDPwejcr7HYWVVBUUt7c4B1ISadZtgin9vk=,5,33,male,7,20120408
Vo1cB7DySitseJyINeUUxFt9UKBHld+EofJA+o6pTXM=,9,30,male,3,20120528
YhsIzb5mX582jkz/U21ArBTQ8ejsj5g0MxrMCSqSgg4=,6,25,male,3,20151031
Lv0c2A6vExfu8RHWV6+8JKF7AKS6NhmebKRdB2JDyzI=,1,0,,3,20140702
Btxepspyg49w+WEKHgmRuKdQCC5APj7G/hL3JEHr5A8=,1,0,,7,20100622
9e5SantNmHwRnc1AgyrqYcQK8XNXdECwn/DJ7rGJk9c=,6,23,female,9,20150207
YCAAju+qhKO7pG4PiY7UxSar+yVI/rQ8GRaZQ46EGKA=,1,0,,9,20160410
n7amSH+QREUqkfSZ+4NGRxd6BuTurHeIFhsAXDGSPWs=,5,0,,9,20150510
fpmjCsGzQ8VrMqNb1Z7tH8BnCw+nKcjDuybkyrUK0WM=,4,34,female,9,20060927
ZBFw38VYIGjl4G6IiKi8Ds4rsCdO8ePbR1rucX59cIQ=,1,0,,7,20130911
nEPchfwgXTmGgz0STUiegmSnb+/PkwEqatccAYX+XmE=,1,0,,7,20161223
55qlPVVeQdPlz94ZM4YzQFGjV/y82QVU3mxnqEnzkeo=,1,0,,13,20161230
6m1VRyh4HeC7oE3CZ6XA40hFgAUMD/kqiHAdqU6tMlw=,1,0,,9,20170108
1hURLNbctsyviEu/xiNqoXWKB9SXNFSE2kkRRJcX9No=,14,28,male,3,20170115
C2HyPf4hrYp57jYYzsdUfiZ6geJqPPZnJSx6k6AMfGY=,4,43,female,3,20170126
b1Lnk+3hzt7jPSHTRatib2pBr4YRYq0uV3h8Xk8MCA8=,1,0,,9,20170131
5WnRz7qSZliaRC6oBIHg7/jzeqNAS8tCMSWo+tU8wxU=,1,0,,7,20161229
42mP9eAjGEV4YhnltwB7T0c1/3geyLFEM9gepACs7bQ=,5,26,female,9,20110924
nixzHxxZ7FYc6TkHCuvCaCuHC15JX8uQVUAaehIVaOI=,1,0,,7,20140401
pdGbxSUkdVC3kHxsST0Im1TyVKavCsTeKlv768ASuBY=,1,0,,7,20160718
w04ADCXIGX8iT6BsB2cGM3a5F25nQmH0b1xQUk1Iwas=,1,0,,4,20151007
rGUESl58nF1sYSlgstGV2kakoKlQJnv2UgrHZ38w38I=,13,0,,4,20160210
fE9rzLhzqiRnr9VS6HeC2CztodLxeaFOt9QmK8xcUeI=,13,19,female,9,20160302
bN0Al3Lf+GgGLzqJoP3pY0wJqaHzaemsYtRW0yixQlA=,1,0,,7,20151009
Qc5mqF5dsw4+GLDaZDFdQpsb3t5TyJoIVK0e0ZCSkD8=,1,0,,7,20160517
uP+vZ4sTkgP8HYdTEcO66KWCOzSWpQSB3hfc11uI04o=,15,25,male,3,20150211
aTiMDpP8nmkZB63zp7XNPmQNhl6RzYKhpuK5yKDkbqo=,1,0,,7,20150212
0/wFuF6InhCrqGdbGIUDDZnRdsdC8S9VTIxLVKmEF1g=,5,28,male,4,20160118
KWeaKCBbyCDeD/PWUu/+aqADnyw8rHpDW2jPauxRvXo=,5,35,female,9,20120609
Gzyi00nWfaCNH79ZCVbpj2o+zVKzOtdh9sHyep+yu0c=,12,22,male,3,20150122
8trduzFAzl8z5QYsJG69/Jly0Mb9/7t2z4EsDN0vu4c=,13,18,female,9,20160402
rYH5pszJwipJHSDnVbcJlt4Pv+zdpvinkUeEWjQowfw=,1,0,,7,20111231
kWH4rOYPRFo091o59kaAFM3eTjY4JtDuOuefUPC+/hc=,1,0,,4,20151223
gZ/sHgoSAmhlsA8S7OH49l5kW9tQJDLeOFxiz9qPwdA=,1,0,,7,20151103
SJ1BURyAGoJ7VT5B/vekb+DTkMBt9nI/BaxpJ7p2hno=,1,0,,7,20151018
TIG9pcPNFgHn/iD/3otqZc4eXBHwsnN+FAYkovMYyOE=,5,50,female,7,20151030
EpQ51UdUDTYjyRdV/HC980p7dM+txBkFn/Ksuw0d1y0=,1,0,,7,20150901
wJ6fKIVYwP14Zs/j+olepdm/dvtMa8/Vp28uC5Ts1Xc=,1,0,,7,20160319
710Jz7qrsW9yI9kbuvOzbHCUxZrXF6oHYqgC66d8st0=,13,33,female,9,20110526
sjOrxGWimYBhUwW1qbPGXbUGgq8hp0utBRJq9ve3g6k=,1,0,,7,20130318
xTGmqgL9iisYt58zvw31qgfvs1oMxOYw/Q9nVtG6bYs=,1,19,male,3,20150705
4X55PWaqsTZxO32wVyIUegDV1d89MulGlcWuUDiQTlI=,13,23,male,9,20141222
yv3YPmW9laOpZqgYazz9ATpmHEjUgbIUGPt3mTjXTRM=,1,21,male,9,20071103
J3vyi0wR6RiJQ/T0xLPBtka7ZB+F/e6Bc8sr2foor2Q=,15,30,male,3,20121010
VRZG/qsKiDAkMOX/FfOSl9XpIGARueYD/ndjI0XykgY=,13,25,male,3,20121014
kTFsJzOET2+rm64qPcauEGlJyQhUubW/I4TLBBztJLE=,1,0,,7,20160604
3Wk/3DT7bBPdv9ixr4ex1d88n5ZtBY/rDLKJ3owNiF8=,15,35,male,9,20101004
aa0/flUomVqIOsUNibExa/7zdLztquyH0z4WOFGxvWg=,1,0,,9,20141219
3NF6XC0OovMXmWLuP2UkrHYIZnBF5DAzGBD7SMcZKO4=,1,0,,7,20160806
zHLWL7d6NUu1dlkl9N2v2ubb7Kvh9wyD6p9cqJKA8Js=,18,36,male,9,20070604
Qegbr8cC2LfCh6rw43Ue8qvTrwD4Lkn1TjZtLwxpwdA=,1,0,,7,20120119
xTrfJ3YyE7rfoDKE5U2mjoiOhaXvvWILRmwLP6y3Q2I=,1,0,,7,20160910
hSuZPONydESpxzSleGYA/zjB3RfrV1bRnX2T54l8v5U=,13,22,male,9,20110326
kVDgA7IzNS1eKUMJ1yN2ly6SbxUXCN21qt5ejoz/XL8=,14,21,male,9,20160411
VVPx15wzbcuGFLIVgOd/QifFLsLnK+yT0Cf9S1D9Goc=,15,0,,9,20151002
TuchQffQRQ7H/m4SFLmWTlwc+FsAPUdjobajcTZ1/Kw=,9,21,male,3,20150403
hnpRazcPLY7mnni7RUWZYfrJGp0j6ajjHSJCnsOlSwA=,11,19,female,4,20151012
k+bwFhPzgqTh1SuyFhaQ4DQftWcK9+WG3mvtAoQr4sU=,13,0,,9,20141107
55oInac8eO2sN0CNFyu6bIfnIPG2pbhyVu+/BtxH8vQ=,5,0,female,3,20141108
/zGv1qRkZkn5kin7va5/PD3kUJity9WTgL9UbPtP60I=,1,0,,4,20170122
DcUSb/zokI/br5A2XIbZucPLZEFP8+NKpRg3nArxzG4=,1,0,,7,20160605
3vN8/e7ALGIJaK36F9OwD2UDZpQRB07GW8oHKY+bqeM=,1,0,,7,20160722
Q3zQXIS9cOKLdgyF1IIQkm4xEiF9cgIuK3dxTdXN6As=,9,23,female,9,20090725
np5E7blwfYZ6D6GXX9UnoZmDDfRJKB2UWjKKb9mte7M=,22,36,female,9,20091017
gPy9PU5zZbX+Khy4R7i8XxVfe/giI0VKNkLJASDonYU=,1,0,,7,20150820
71nfsuojeynBhoTn483m+0tTzcEZ7ngf8XpyWUeCEs0=,1,0,,7,20160618
6VOX3ceMgQ3H5paCdzCboOGoK3J/669IBTFZZdKzPzA=,13,32,male,9,20141121
cjkWIjZwOrX+hYTX4HvkcHyv1L2/VKdFiwi2lYHWTls=,4,17,female,3,20150228
zyiXDXQww1b6Qx1lEhJ8J+nJNZeh60Hkzfdo1Hl+ZN4=,1,0,,7,20170125
HQmbt/uabApxJHSi04mAFqkSARrNiIadB/XGQbgG2D8=,5,32,female,3,20130623
EbjnQaRy3Uin3IfWISXA21XlCeWfDNx1sq8GX2lNWZo=,6,0,,9,20130706
w0wWw5hxwmLx7ujAr0FoR/PR8CYSifn4lcwaUKmg7R0=,4,33,male,9,20120426
um73nq9732KSNdPvznWk75+Rtr13A29ezM3iawSZ/G8=,13,34,female,9,20070527
EvuRVVERUW2VjYT+ARqC5bKtbk01HL0WyZXVxmpKx+s=,1,0,,7,20120127
3PZWEhk8KwduoYnmhUuwef+g5RuYkmJscAPukczqVRs=,1,0,,9,20150202
1Wsk1YdwquCNQm+s0ngMDrCGld/7xdaH7Wv504UO0Cs=,1,0,,7,20160528
7ACZIyEzY/r7fXq335qxXJYGNxI+cUKKONnPqMtQR8k=,8,33,male,9,20050914
OZ8vdbaiSyfNzaPCV+sVXR1ryJGDYCtnZzqjMOO8pPs=,14,0,female,7,20110515
sU4458y4YovEtc1jKJXHoXm0XJX1mOJR3DTgiiCPsNI=,1,0,,7,20160116
HbGo10qeINFIovqf6PSob0XEvyI+5/O7k6anuDJJekU=,1,0,,4,20160119
+ocLNqN4azsrSzEKXjW55T++j4zawrYXYMAYT3SNLXI=,4,38,male,7,20111128
awuvGucC2VbZhYjNDOwHIycaFwUrm7iBrCXf1x3RANo=,22,46,female,9,20150415
3gWA9CPxQhdnM0URDZWuBQ2duMbWnvECAfD/2C2IceY=,1,0,,9,20160823
QRQ2ZZXEZpBcrIWPHWd7SC5TTrBAUHzSxM0FePj+AWc=,13,29,male,3,20160914
PaAjfd+WvsgHkFP2H7rllVns+b5xqPS4bWjXqTS65U4=,1,0,,7,20160802
QRu+a7qdaYUxqEpTVcpkyh4KsgvUAUBW2xcv4yG8UUA=,15,19,female,4,20161107
dZy3ah+BB3rJf2f9C4zQPx9h30MoW74iYjXjWMK0KjE=,1,0,,7,20161112
kMCxbzYCD4BlpfnJONtsV/V6/zk9ZYlELL+1/+2oS/Q=,9,0,,4,20161113
eOcgAGzwneL079LHPKCd5z0NC3qbZLI1CVVSKMxdaY4=,5,30,female,3,20120704
DWoIQr0D55g1OTkZdeVE6tV133ZBJTa1yabEMqQOSrM=,1,0,,7,20151108
DBtBm7nqUAC3fK+TeyFdzXVIvQHU4mWu3MNhJOYU4Nc=,1,0,,4,20161213
s/KUUBYrdFCP8Clwx8xSY4xvvLikRmJUYgA074z5Z0I=,13,26,female,9,20041202
B8ha+g3H4LPsatkcFOFcxzniYj00ZpMJTMqVg6+dx2A=,1,0,,9,20150529
IvlycVO8j/1hMa4sKcxdq02vIF2F5jA08oi6JjTwOqE=,3,22,female,9,20051212
k3YQl5LjHHT3shyKg3NYniUvFVSK0KxZ8IV0U109l2M=,5,26,female,4,20160401
GWttwu1heqOEt+Lbvp8JB94eOCS2BqauW8WN0x10FYY=,13,32,,9,20160414
Xzr9mWGR60eM8TOTHeYjjqwac6WvDd4oFbRIq2WM+94=,1,0,,7,20170121
qL2eLPnyeXrKyXPphVR+unU16XzjJOKjnh3gba0pgMA=,1,0,,7,20130320
/vDSV0QkPoAD8k4g7z5xpWW34r8OmufEf7vPgVmOaVY=,9,0,,3,20140523
w7VdkF3pjMu48v9CdE+Nz3lgYkJT2rZL79GJUZhTLSk=,12,20,male,3,20141221
++57miEuSte1zcmehY9pZ1u9mZAqA3wX4h6CA5L17SA=,1,0,,4,20161115
vDuYEXI1FLy0H2xPHYAJdRli5khRB7TyfN9hQInRT4Q=,1,0,,7,20161116
LopkKSKN0ztVQXM3AWaS1mzdbaGPgL3ZlnwzW/tMk34=,5,18,male,4,20160719
NMHuFWwTfQQ7FSxlRUphrHTwHzkXvgoa8dBJAeKQTq0=,1,0,,7,20160729
wSd2UuSgUON1KCeFbMVfYH3Oii/Im7X/brHD0xiieHU=,13,20,female,4,20161007
NhtTP2tSf475PmLRUwDMYoMa6eD1wXgUciWq6JUja28=,1,0,,4,20160627
hfNEgLfqVkXkCZpt85cWNQ6eXMxNtc2J/hQZA4RWZVA=,1,0,,7,20111018
b9cRWbE8Ceyp5wb2TE9mGqhOAWdoHPq/ITSbRbTxPbc=,9,18,female,4,20161218
KXKAlyMGkPefT/hKPpxEgAVnOjumhJmA717AgIe5MNE=,1,0,,7,20170120
xC4Mahxw+X2H9E5gwE0Bb/c1NliMLT5yAca80U4Hck8=,1,0,,7,20170131
Jvvk1NPn1hrrPNdkUAUdcudqdi/Wem7/RK9vMPgxCoc=,22,26,female,9,20110317
JrVV7K1SmDViklPjD8JXT2MubAw7/NlHqxXM2f3zW7I=,13,27,male,9,20141030
mAg7pfZ+H5ZKdNl761A2MElIsDfrYYNOE1gnbC1tqKo=,4,29,male,3,20141108
sGkJexEy4eP7EPKvk/jbyTNo1i+9nP1Wh3lhwXDRm1U=,3,16,,9,20150320
rBB3v+dpKw6ENw/AMLEpVONiT1ZgFHf9Dk6sdDZi+SI=,6,24,male,9,20150329
Rlxeq1vAa1KiBmSrM+ebNx1/EjCczCVqb/1bv/k3tfM=,1,0,,7,20130416
ktUNkun1Jw4aMTe6Fu5+yUzCK0VzRfzO/iC+3eFviJ8=,4,26,female,7,20151230
TBOFiaRVus//kBJnVl31ensU6S+c8y+huc22p/3qywo=,1,22,female,4,20160101
j1jcL+2AhNJDXMaZwj1BYURJ2G8fYILyruDZfSz9+3Y=,1,0,,7,20160307
jI8uUklCt5Ny4TihmBRq9g4+hzf28Lvgsxousn1cYRg=,5,18,female,3,20160719
x0kp4PbmhECJrDor2Akse5paw+MsfCKHBUne9vBHeGw=,1,0,,7,20160105
yxyIIrOCIAebocoG5UKjYCkwQu+y+OyrTzHZYX0kTb8=,12,22,male,4,20160410
zkQ72EAGTz0DhzILm6/qfEnXU7pu8ZTYyAhEF89ORrk=,5,21,male,3,20170101
9Vcu+bTMT7nqIF9+q6F0UxBKlkj+8iauFpBsVs+cbM8=,5,33,male,3,20170115
6oAzli3SmOai1jJ+x28Ms6x5gQ44ZE/NMwVy2My5ykY=,6,0,,7,20140414
lEgrHpAlsYj6yDiPFXOWAR9afI1rbu9/iGAmzJarhFI=,13,17,male,3,20141103
NmG4agVIuVuFYYhU9gys8fvQjJB/Mba1KVUCe+aVnEA=,1,17,female,4,20161216
Rj80mM6/q1gWHLIyuJbNc6vC2FkneImrFjadYoza9dU=,1,0,,9,20161222
U0WqmXCXDG46Om0bIAxDcdi52QaA2zPg/cQzykqa3pY=,15,20,female,7,20150519
QsLmUQgnyRruDeLhWDsi1ue6AMAX34qlPe9oRg0HRDM=,13,26,male,3,20150204
xI+qj3kgCw6+o1LiWhVx6fnENVVs/p9ufCTKO3n3QLk=,6,25,female,9,20080207
SP48yEFshi1KXw4WPci0z38XUI9Pi8lyzKKhHONXdqo=,1,0,,7,20121015
cxi2SEzfy0Cep7jOQWNKe99CAFXE3lbsKGm4ebTlHNc=,1,0,,7,20151031
ouJB1GAgae5yaCFSNWgxU6rqEBv8fG+ifPkITOC7EDE=,12,24,female,9,20150808
hufdL22dYXRMewx6JxKVaWuyXeU4H3leV04qnqeHLAo=,1,0,,7,20160804
Kdty6ZJAS6+4HrH+5tX3oLVrpcLjfwmIdOFOK12/xSc=,13,26,female,9,20141110
VUtKZFR9+DT0NwT5H1Qi7V/Miam/GiS0Kf5QtjkBDCc=,1,21,,9,20170212
lsuxSIV85CDdHbeM0UnWAe7bU5L14H3jclxku9d37cE=,1,22,female,3,20150905
KoiPnZnrIWHioeG7v91n/g4cshBF2aK99TKQSvt/Pu4=,1,0,,7,20150920
h3c6KYzitV5dZeViZRYsx/Cm0ORvmSHSbAnBYKywLIE=,4,23,female,9,20111007
Jq/wT1hJ7vO8hCoR3v+kinIYqGWmUXOeQUfaVn5xFvY=,1,0,,7,20130712
AcpoFDCGlrO4Iid8LA32i5o6yYSg/ZBuz17gGgu5ueQ=,15,21,male,9,20110507
7SCydF6RvIo9RUuhoHt4ivGV0TnZ638cvHkCi9WISbw=,1,0,,9,20160809
kNRBv4zHOm9s+y7N1vKfsAt7fG/n3eNAJM0zsJJzLC8=,1,0,,7,20170118
gcnMo760nMsRI7mi2sOXE7ETC7lvbtxQ0Qx2cxz2paQ=,1,0,,9,20150904
TD0zPsl4guHLzfxcl3xR1o0h5r6LNy9BjewxmAtdL0I=,3,22,male,9,20150104
